Entrez,TR1,TR2,TR3,WR1,WR2,WR3
1594,0.577474777172853,0.840561754304702,0.368354667675895,0.445657848759662,0.414675287783517,0.403652748506581
1555,3.84719465598862,3.86715230857411,3.87648258106195,3.01367940667971,3.04318326251876,3.04335390048386
1562,2.59629922404988,2.73050172633851,2.43864793768327,3.62941980553364,3.66240300184028,3.52440666972407
1557,0.342826891480348,0.454062697540994,0.247991588613438,0.579215444410612,0.590571520679123,0.465766333887207
1558,1.00537086100725,0.836850942979751,1.08089581491852,0.867806660614059,0.615700942790186,0.567892361863738
1559,1.82047259764123,1.60488881138573,1.54405393589588,1.4605749516269,1.67357963443804,1.77010664184968
1565,1.5846206254285,0.537651854562297,1.40818150264435,0.839365597166783,1.04911150481058,1.25231640342218
1571,0,0,0,0.0657607164312785,0,0
1572,0.101621947587347,0.174116933426814,0.247984867312295,0.130344342463948,0.324496563103716,0.315225454234829
1573,3.62748403681897,2.98275090755423,3.70165037435729,3.81818073027472,3.35031334803503,3.26513126881257
29785,0.280655464928703,0.796529849050792,0.58272429702132,0.601789146085827,0.984005989216283,0.320028789103621
51302,3.3448040124268,3.20772592520663,3.36371919695927,3.57994700173486,3.75220334199891,3.52693184657317
1576,0.263053709126405,0.294181412039011,0.0481470957598161,0,0,0
64816,0.830813000653189,0.622559204304726,0.657593670972721,0.158211581360642,0.213159526403531,0.076101625300787
1577,4.43305527740613,4.44555758589738,4.67546560034216,2.09390337378626,2.25944271362552,2.03168185674879
1551,4.93451636479653,5.1870225148206,4.35251471160992,1.943800938054,1.54488003909841,1.19473515374822
1579,0,0,0.0687224209850349,0.134996244059208,0,0
57834,0.0998337122399401,0.0934092505504791,0.0447695182865405,0.0693284830700867,0,0.114176948538543
66002,3.76970668013833,3.84109535958936,4.04971188776469,3.01183289606019,3.00061836208275,3.00010675792243
8529,0.187487059215197,0.0596575597782189,0,0,0.0744248568407146,0
126410,0,0.0540127779249811,0,0,0,0
4051,3.87629021970443,4.00926736855944,3.86154914781374,3.11605168949461,2.95673611105159,2.83534372876122
11283,0,0.108386072624455,0.205636562953466,0,0,0.108609542927281
285440,3.88661492953781,3.98044508748255,4.08443753538252,2.82273119846983,2.99906394208149,2.8368841514002
1595,9.02617281930639,8.97070139070841,8.91114173283632,7.36789087912375,7.38292219342936,7.10068774031971
9420,0.131731882843237,0.123455985638831,0.134175769503758,0.156014471856921,0.154816263958284,0.0652123182582902
1582,0.146788857571805,0.238150894507487,0.0986681307694222,0.127301873424377,0.220378327293934,0.20541964706113
1610,0.387191996572597,0.0930117805389573,0,0.0691543348202887,0.343128054751316,0.333411342388303
