Entrez,TRAb_R1,TRAb_R2,TRAb_R3,WTAb_R1,WTAb_R2,WTAb_R3
51594,22.08075333,21.90828514,22.14840889,21.86785698,21.68948746,19.62868309
11157,21.50438309,21.65002441,20.31949234,22.81352615,20.19472122,23.74201202
375056,25.11060143,24.52360725,24.82803345,25.35407066,25.68271065,25.66782188
7086,26.25889587,25.99343109,27.17016411,25.76233101,25.46721649,25.6857338
116985,21.33806801,21.73526001,21.12150574,21.18719101,20.34797668,20.30407524
28976,23.17004967,24.12091827,23.48946953,24.25436211,24.25111389,24.6378231
7178,25.48916245,24.36999512,21.20650673,25.10501671,24.95477867,24.50863457
392490,25.48916245,24.36999512,21.20650673,25.10501671,24.95477867,24.50863457
682,22.71511269,23.6590538,23.23575783,24.06142807,23.93219948,24.0267334
8667,22.0742836,23.37265396,23.61862946,20.67530441,22.9516983,22.59359169
57120,28.14967155,27.69391823,27.57268143,28.61505508,28.44852829,28.60724258
3836,21.13272858,23.78226852,20.41518402,23.37225533,23.30089569,21.86363411
3248,20.54956245,22.78370667,22.30982971,22.75837135,22.70986176,22.94852829
7355,21.84262848,20.62044716,22.47924232,23.14466667,23.11435699,21.43523026
4253,24.757761,24.22036934,24.34813881,25.24499512,24.84579849,25.39832687
5717,23.75338173,23.58348083,23.67001152,24.32085991,24.44335365,24.25860977
84833,25.0043602,23.99066353,24.29984856,24.62114716,24.22147751,21.32809448
9531,21.81022453,21.1649189,21.28564262,21.75858498,22.33864975,22.38250351
5903,26.81531143,26.8649044,26.67384338,27.59042358,27.6015873,27.26132011
2335,30.20839119,30.01690865,29.96361351,29.05343819,29.5504303,29.429739
5045,26.66844368,26.76230621,26.70872498,27.26320267,27.51397324,27.51983261
57532,21.23579216,21.20441246,21.75368881,20.64995956,23.28757095,23.20800591
5464,24.98906136,23.34908295,25.47633171,23.84814072,24.12707329,23.10546303
55157,22.83431816,23.18832207,22.01998138,23.32333565,23.7673912,23.33905792
3052,22.09767342,22.20475578,21.64044189,22.79189491,22.45470428,22.84136009
9648,26.97694588,26.48766136,26.68458557,27.28339195,27.53697395,27.44994545
10963,28.4541893,26.97289848,29.74115944,27.49335289,27.49648094,27.25763893
58526,21.6092186,20.66796875,21.09913826,21.94077301,22.18337822,21.51205254
7837,25.97191238,23.94279671,24.63765717,25.55092239,23.3767662,22.61117172
2731,22.49699593,20.94046974,22.24869919,22.50963783,23.11198616,22.60499001
6136,25.01051903,24.52235031,24.80690575,24.11751366,23.91159439,24.2099247
90861,20.81724739,21.80851555,21.21424103,22.29510498,22.67914963,21.23801041
51552,24.47487831,24.92011642,24.52486229,25.11862373,25.61759186,25.23128891
873,24.90334129,21.16652107,24.01350403,23.38324165,22.89258003,20.61335945
6156,23.23024178,24.42027664,23.69646645,24.5404377,24.67572975,24.43853951
22978,21.28764153,21.70390701,20.51276779,22.56113434,22.77132607,20.76497841
2243,26.22396469,25.74878311,25.87060738,26.63394928,26.91170883,26.35769844
8546,23.98137283,23.51556969,21.03696823,23.98050308,23.70229149,23.73634529
10211,21.80690575,22.24554062,21.87915993,22.70193291,22.74211502,22.56208992
8675,21.60782242,20.35743141,22.37147141,22.8371315,22.53725243,21.48970222
65003,21.13578796,22.65033531,23.20475578,23.13527107,23.27042007,23.19852066
1327,24.63056564,25.10928726,24.52223015,25.38482285,25.24074554,25.75597954
10541,21.22385406,21.14385223,21.43307114,22.82865334,20.8224926,22.80815506
2782,23.79461479,24.74627304,24.16338539,24.94971275,24.92691803,25.09127808
26275,22.68470192,20.35343361,21.07505417,22.981287,22.52516174,21.31046867
10540,25.87867355,25.29459953,26.36696434,25.00255966,25.06542015,25.15988731
3987,20.96025276,23.36479568,22.27789307,23.31174469,22.92375755,23.0645237
23358,22.34280586,20.8476181,21.3803978,22.31509399,22.32657623,22.39270401
10618,26.49220657,26.53183746,26.75684547,27.38030434,27.35892296,27.06012917
3301,24.81230354,24.42508698,23.77926445,25.39096832,24.78636169,25.10677338
4282,24.25313568,23.34651566,24.43071365,23.04478645,23.2376709,23.44808769
1666,21.75285339,23.7092514,22.81659698,23.41866875,23.75195122,23.67551422
23450,23.10086823,23.41079903,23.66220856,24.05664063,24.28616142,23.9314785
6125,21.460186,23.12216759,22.27600288,22.82915688,23.11634064,23.32292366
81542,20.50162506,22.5104599,23.80331421,22.94207954,23.23676491,23.52874184
5906,23.89605904,23.84239769,21.39108849,24.00598907,23.99412155,23.87614632
22931,22.27437019,21.58338928,21.06972504,22.42488289,22.17176056,22.57971191
3422,23.37491035,24.1998539,23.25551414,22.77721977,23.21494293,22.6846447
9669,23.6839962,23.342453,21.81908035,23.81802177,23.62667084,23.8843689
7542,24.45004082,24.69906425,24.55145073,24.91761589,25.41618919,25.39656258
8802,21.64163017,22.36676407,22.65048981,22.53392982,23.01677132,23.26899338
400,23.46388626,23.46650124,21.53064919,23.99040413,23.59080887,23.39584541
55066,21.29767799,20.60136032,21.21513176,21.84995461,21.68196106,21.69195938
6152,22.03372574,24.28022575,23.4882431,23.9810257,23.97631264,24.37099266
6175,25.99489975,24.60138893,24.9013176,24.68319321,24.48037529,24.06217003
6830,21.40327644,21.23642921,20.44035912,22.14139557,21.76421547,21.30619049
9097,20.79707146,22.17502403,22.03606987,22.56987381,22.48387146,22.25098419
6189,25.19332504,25.85744858,25.24800491,26.14526558,25.71138,26.46237373
23307,22.38147354,22.35960388,20.02128792,23.44871902,22.91741562,21.08822823
8677,21.46937943,20.78126144,21.41309166,21.11988068,22.24345016,22.52661896
3146,24.34495926,25.01648331,24.16184807,24.97241783,25.00307465,25.60571861
6319,25.86834717,25.37182236,25.30598259,24.86405563,24.7564373,24.9405117
54499,20.22563744,23.74827003,21.25408173,23.90517998,23.42649651,20.88421059
23499,24.7967453,23.50433731,23.45236778,24.08561707,23.15202141,22.16210938
394,22.26307297,24.84134102,23.39283562,24.78081703,24.44613266,23.77956581
537,23.00660515,20.29523659,23.0764637,20.50612068,22.0231266,21.18976974
27068,20.8820076,22.65545464,22.29847145,23.28376198,23.37464523,21.6071949
9238,23.42598343,24.01051903,23.63344955,24.19129372,24.44859314,24.40885735
2059,21.03577042,22.25357628,21.1190834,21.42107582,20.48698997,20.33818436
51015,23.77535057,20.67787743,23.46026421,22.69287491,20.57388878,21.86631203
7447,21.15196991,20.87333107,21.41534996,21.54429817,21.51301575,22.52365494
81892,21.3227253,23.11862373,21.02226067,23.00387955,21.2942791,23.71753693
4001,24.45770073,24.52103233,24.01656914,24.70107651,24.8727684,25.40908432
3148,22.44760513,23.6790638,23.70440483,23.69604301,23.92623901,24.37974358
10134,24.13367271,24.72749138,24.53635216,20.29961967,24.78840446,25.07581902
6141,26.37075996,25.59662056,25.57501984,26.49464989,26.31428719,26.67868805
1936,28.84460831,26.88959885,29.26881218,27.361269,27.49480247,27.5805378
10476,23.6025219,23.89448738,23.58485794,24.53937149,24.35709572,24.0669384
1808,26.01348305,25.71651649,25.94250488,25.18442345,25.48332977,25.25039101
84669,21.98718643,21.54980659,21.16496468,20.97561264,20.82834435,20.94827843
6642,23.35366631,22.65519333,22.88121605,20.32208252,23.18548203,22.74009705
230,25.05812836,24.54610252,24.73639679,24.51448631,23.91633987,23.91788864
55920,23.78256798,23.01323128,21.00521469,23.23813629,23.12985802,23.90508842
8349,27.0914402,27.46559906,26.32450485,27.08172226,27.4918251,28.36594582
3018,27.0914402,27.46559906,26.32450485,27.08172226,27.4918251,28.36594582
8348,27.0914402,27.46559906,26.32450485,27.08172226,27.4918251,28.36594582
8970,27.0914402,27.46559906,26.32450485,27.08172226,27.4918251,28.36594582
128312,27.0914402,27.46559906,26.32450485,27.08172226,27.4918251,28.36594582
7360,21.8091507,22.50239563,21.31161308,22.8807106,22.19784546,22.6959362
79065,21.31601906,23.45111084,23.24638176,23.21753311,23.6799221,23.44670105
2319,21.97343636,21.68899155,20.33067513,22.53445244,21.0820694,22.64220428
163,21.61460114,20.88964081,21.25332451,22.32462692,21.05194092,22.50775146
5604,21.60637665,21.41111183,20.59104347,22.02049065,21.86751938,21.71443748
51071,22.5374527,21.28816032,21.68978691,22.61454582,21.9144249,23.0201683
8086,21.59598541,21.54097748,21.37263489,22.60249901,21.92459106,21.916996
26528,22.65809441,24.16415215,21.62326813,23.46650124,23.55496788,23.85566902
829,24.86778259,24.05531693,24.6284523,23.6601429,23.9553566,23.95695114
10989,24.51117134,25.66256142,24.94757462,25.69436836,25.64973831,25.87034798
9551,21.20394897,24.96300697,24.69513893,24.70498466,24.58468628,24.46351051
4904,25.48157692,24.36606407,25.88266754,24.02960014,25.00303078,24.61307335
11079,23.42444801,23.20432281,23.56685829,23.98997116,23.7136631,24.38416481
1938,29.89362526,29.96925354,29.70186996,30.46207237,30.2720871,30.54351616
10254,24.06849861,22.33176613,21.57079506,23.77344131,22.77780151,23.80970573
10643,22.58783531,23.26456261,22.99903488,23.32429886,22.0092907,21.22861481
718,23.1099968,23.60014153,23.53872108,22.38382149,22.69066048,23.23293686
4811,25.56578445,22.2230835,25.72967148,23.58037949,23.72743988,23.3730526
9188,23.99092293,24.82972908,24.28827667,24.98398399,25.05469704,25.0128231
4171,24.73686028,24.66719818,24.42495918,25.34577179,25.15819359,25.09301376
1191,25.23501968,20.9562912,25.9699173,24.28729057,23.29852104,21.29389763
9276,26.43125534,26.68645668,26.4376812,27.05775642,27.1848011,27.11565018
7165,25.37328529,21.56691742,26.9814167,23.85974884,23.89171028,22.99412155
1209,22.93971443,23.59160805,23.36372566,23.81685066,23.75358391,24.23220444
387,25.20605469,24.74211502,24.15421867,25.19618034,25.2347641,25.65398026
51150,25.97252655,25.94391441,26.04107475,26.63353348,26.6079483,26.43243408
1499,27.4368248,27.47289848,27.12573433,27.78019142,28.68725777,27.5610714
10565,26.63505745,26.73208046,26.84995461,27.40794945,27.39402962,27.17978096
5936,23.28149986,21.93132401,23.02877426,23.56523132,23.21512032,23.59149361
83759,23.28149986,21.93132401,23.02877426,23.56523132,23.21512032,23.59149361
5825,22.27747536,23.43657112,22.9865036,23.65151787,23.65839958,23.47790718
3609,25.18544388,24.60274887,26.05546188,25.58872223,26.27095604,26.02715492
2803,29.88993263,29.49823189,29.82530975,30.08398056,30.48183441,30.3772049
231,24.99325752,22.84754753,24.05936623,23.74416924,23.27838326,22.56681252
10269,21.99632072,23.52850342,21.78805733,23.15081406,23.26083565,23.06184006
10897,21.82264137,20.57439995,21.50620079,22.12647438,22.02941513,21.73389816
10484,25.03573799,25.90203094,25.26341629,26.16134834,26.23781204,25.75765991
9054,23.04026031,23.08086014,23.07416153,23.53741837,23.9916153,23.49484825
2271,22.25704193,23.19282913,23.09231186,23.43071365,23.47741318,23.56883049
6723,23.01709557,20.57678986,22.69650841,21.69306755,21.79697227,20.48399544
2804,29.5800705,28.98193359,29.47266579,29.71174812,30.14867783,29.91456223
79711,20.87334061,21.21813774,21.33151627,22.2564373,21.45329666,21.65311623
9045,24.53925323,24.79332542,24.44499588,24.71617699,25.22556496,25.75928688
85440,23.98832512,24.28333855,23.8877182,23.74160004,23.58485794,23.06679153
10539,23.28362083,23.33115005,23.21123314,22.84197426,21.59297371,23.26785278
6428,23.34881401,24.52085304,23.70514297,24.15135574,24.16169548,25.18824005
6138,24.88301659,25.65627289,24.83045387,25.48904037,25.53228378,26.20864296
25782,21.5404377,19.72443199,21.20816994,21.88844299,21.79439735,20.84980774
6635,23.78606224,24.00684357,24.92057037,24.29052734,21.38383675,24.38541603
100506658,21.45802498,23.12216759,20.88220978,22.61739731,22.77729988,22.23960876
60528,21.57357597,21.65127754,20.96320152,22.23491096,21.79586411,21.97109222
2244,24.50669861,25.02588844,24.3170681,25.26266479,25.44234085,24.97596359
1213,30.89460945,31.24433899,30.97089958,31.67020988,31.65514374,31.52117348
9550,24.13946152,22.97443962,24.64488029,22.88259697,23.37597084,23.45888901
534,24.13946152,22.97443962,24.64488029,22.88259697,23.37597084,23.45888901
3267,25.63225746,25.01792717,25.28164101,26.10507584,25.86285019,25.7654705
5862,22.86783981,22.93414497,22.41918373,23.338377,23.30605125,23.40327644
205,25.2399807,25.13531876,25.00247383,25.47583771,25.76880455,25.77210808
27032,24.55221367,24.60614204,24.97303009,25.31326675,25.32532883,25.25118637
4043,21.46584702,22.72125626,21.58526802,22.33355331,22.48542023,22.95477104
55660,21.34073257,23.57773209,20.36942863,22.70375061,22.98459244,22.03855324
5707,20.9999733,22.64515495,22.59425354,22.92152405,22.77181053,22.65355301
9689,23.26585007,22.91241646,22.92245102,23.81645966,23.12500954,24.07381821
2060,23.72473526,20.86912727,23.50772858,23.54155922,23.63533401,23.31007957
6510,20.40872765,21.72203636,21.4954586,21.51826096,22.01913261,22.05228615
7411,22.61598396,21.1377697,22.60079956,21.57135582,21.78587723,20.9599247
8655,25.11083984,25.07940483,22.42709923,24.86834717,24.80611992,25.39348984
140735,25.11083984,25.07940483,22.42709923,24.86834717,24.80611992,25.39348984
509,24.37855339,24.80375671,24.08310318,24.75613213,25.0202198,25.27056313
6197,26.27031326,26.24378014,26.28790665,26.91889,26.66559982,26.89827538
4809,22.2292366,23.621315,22.45750618,23.96322823,21.89287949,24.84627724
2739,25.16111755,23.36706352,24.89476585,23.9460125,23.62220955,23.76729012
113251,21.6669693,21.28110123,20.87750244,20.55375099,22.61492729,22.86101913
10130,27.33253288,27.07469749,26.92773056,26.78231812,26.33133698,26.51328087
11343,21.06951904,21.70405197,21.13667679,22.00710106,21.94924164,21.79839706
3945,25.03686905,20.94923592,24.71187782,23.99679565,22.71755791,21.1737709
10728,23.92134285,23.46438408,23.50057411,23.73158836,23.64921761,21.13708496
4691,25.68779182,26.38183975,25.91504097,26.26724434,26.69975281,26.74098396
9919,28.60501862,28.18001747,27.4873085,28.51099777,28.96229172,28.74156189
9124,26.17100525,26.61414146,25.97416878,27.06002617,26.7396965,26.72299194
5430,22.54598045,21.28869438,22.28692245,22.86381912,22.59887123,22.67773056
8165,21.0164566,20.85301971,21.08780479,22.02864075,20.39587784,22.73487854
5718,22.93605232,23.40976334,23.47766113,22.37930679,22.66216469,23.0451355
10013,22.25632095,21.07090759,22.22163963,21.78392792,20.03483391,21.64938545
3420,24.14662552,24.74924278,24.60828781,24.77374268,25.26047707,25.19478989
8662,25.20556831,25.43755531,25.28520966,25.77449799,25.75401878,25.99438095
3081,23.58187294,23.84354782,23.49765396,24.31941414,24.02462196,24.17539024
6158,24.56278992,24.6079483,24.64234734,24.96807098,24.99722672,25.61515236
3998,26.25102425,26.49845886,26.25961494,26.832798,26.82444572,26.94915581
8239,23.67087746,22.07352448,23.23736382,24.1049366,23.63666153,23.18366623
8287,23.67087746,22.07352448,23.23736382,24.1049366,23.63666153,23.18366623
5576,23.93768692,24.22787857,23.75938797,23.19284439,23.46413422,23.63478088
10007,20.82051659,21.08781242,20.08701324,19.98064232,22.09390831,22.05434036
148113,22.72265244,20.57797241,22.35820961,21.24373817,22.06822968,20.20886803
347733,25.71698761,25.0044899,25.44670105,25.19573021,24.85367203,24.4049015
1994,24.60828781,24.45236778,22.01550674,24.35749817,24.3269062,24.62014008
4927,21.27321625,21.77269745,21.2967453,22.82663918,21.12605476,22.32865906
51164,22.37732124,22.86347771,22.73483658,23.36946297,22.99061203,23.22754097
84617,25.36098289,25.73941231,24.91451645,26.2960701,25.76177406,25.65411568
25938,21.89311409,20.49518776,20.78066635,22.51965332,21.51979828,21.0394516
3550,21.48428917,20.0978241,21.68359566,22.23216057,21.53841209,21.40566635
359948,22.49812126,20.40098572,21.28894806,20.61200523,22.80569649,22.93046761
9141,23.85861206,23.58680534,26.26581573,23.80744743,23.9810257,23.71920967
8508,23.31686211,24.70107651,20.87488174,23.88297081,23.47938919,23.94216919
80324,22.50714684,21.56298828,21.70306015,22.44614601,22.31379318,22.740242
55347,22.60209084,23.55449867,23.50118065,23.49362755,24.01094627,23.87305069
3838,23.54863167,22.87865448,23.40509605,23.9474411,23.60873795,23.91113663
523,24.0994091,24.08350945,23.44846535,24.46656418,24.12107658,24.67745209
3608,24.36566353,24.08780289,24.35790062,24.67895508,25.29897499,24.50766754
5719,24.09119797,22.75999641,21.56878662,23.48775291,23.21086121,23.78765869
5074,21.41879082,20.99650955,21.63268661,22.30908012,21.53990555,21.83061409
22820,27.28656769,27.7047081,27.50846863,28.11455917,28.03017998,27.90288162
1465,25.24746132,24.7204113,25.32151413,25.5817585,25.90269852,25.36459541
79932,28.75767136,28.97648239,28.80378151,29.26816368,29.6382885,29.1740284
2969,24.38784981,25.23158264,24.1070137,25.14926529,25.19129372,25.1222229
226,29.3594265,28.97989273,29.68910789,28.82107162,28.65481949,28.95762253
378,24.09924698,23.95624352,23.76526833,25.04276657,23.97945595,24.52121162
8666,21.7206974,23.50445747,24.36532974,23.84766388,24.02901077,23.76334381
5445,24.03624153,23.52145195,24.0104351,23.18859482,23.43364525,23.3543396
3831,23.23473549,23.90113258,24.24008942,24.34651566,24.47066498,24.24103546
56267,22.87530327,18.85327911,23.29347801,20.97271538,21.04299736,20.46619987
1362,29.29048347,29.09763145,29.12203598,29.52451134,29.66539764,29.78370857
4831,27.69272041,27.89475441,27.23908806,28.39729881,27.90896225,28.10774231
28969,23.37265396,22.76263428,21.21116638,23.28489113,22.77609444,23.24020576
26073,23.26942253,20.30660248,21.96055412,21.16609383,23.42892456,23.14704514
526,24.52079201,23.75041962,24.3824501,23.68378258,23.64790154,23.64658356
7429,27.48308372,27.57087326,27.25638008,27.98549461,27.98266792,27.85804176
2224,21.17881012,24.08440018,24.14701462,23.88035583,23.99291229,23.76567268
283742,22.55758667,22.46737289,22.5772934,22.58639336,22.51330566,20.50403595
9367,21.73312759,21.60222816,20.93873596,21.7214222,21.93128014,22.25773239
51209,21.73312759,21.60222816,20.93873596,21.7214222,21.93128014,22.25773239
10056,20.78075218,23.317276,23.07820702,23.57114792,23.20386124,22.48328209
8607,26.26304054,25.73946381,26.11290932,25.63292313,25.68875122,25.23513031
8904,24.02732468,24.81699562,24.317276,24.81014633,24.69274712,25.24368858
55858,24.39819527,23.91141129,23.5926342,24.45174026,24.63555527,24.43237114
3172,22.00050735,20.90616608,21.12174034,20.48079491,21.29458618,20.58389473
10856,26.21202469,25.67317009,25.80980301,25.48311615,25.45795059,25.23790359
174,25.99487686,26.69829559,26.88483429,27.29140663,26.7023983,27.18034935
6594,22.87663269,22.59700775,21.54666519,22.94333267,22.94859886,22.86022377
9184,23.91067886,23.52898026,23.5641861,23.9905777,24.05258369,24.44518471
23397,22.64563751,22.61076736,22.42319107,23.04328346,23.24150085,22.86113167
6389,24.79089165,24.93039513,24.43580818,24.92863464,25.19936562,25.54830933
23020,24.51171494,25.52557945,24.77806282,25.55549431,25.42860603,25.49777412
9793,24.53534317,24.12533951,23.73655128,24.89323807,24.78461647,24.27646828
727,23.76526833,23.38653374,23.71941948,24.11068153,23.96402168,24.26685143
7812,24.87656784,24.56197357,24.27120399,24.67863274,25.11382294,25.48750687
22837,20.51255989,21.18865585,22.24473953,21.99727821,22.06246567,21.69287491
7410,22.01508904,22.95406151,20.44492149,21.81068611,22.90494156,22.66470528
8565,26.0483284,24.74046898,25.49826241,24.8158741,24.80311584,24.96908188
23193,24.93395615,25.54433441,24.6092453,25.75241089,25.54046631,25.38991737
3837,26.02867317,25.46444702,26.34921837,25.90387154,25.32813835,25.02314186
9349,24.73205376,24.91159439,23.97535133,25.19212151,24.95002556,25.09321404
55898,20.79302216,22.21655655,23.00821304,22.94528008,22.34659767,22.59153938
8833,23.19535446,23.32635689,23.00997353,24.20620346,23.36879539,23.53076744
4942,22.36567688,22.8687439,22.71546555,22.95578194,23.42981911,23.03850365
7520,25.08346748,26.28741264,25.33425713,25.88606644,25.99282646,26.46282578
27339,25.47661018,25.16771698,24.73742867,25.66261673,25.49497032,25.76045418
203068,28.98204231,29.3088665,29.33517647,29.216856,28.72155952,28.06881523
1642,21.04528046,24.14031982,21.65731239,23.04581833,22.8302803,23.0372963
8894,23.79024506,23.0422821,23.78316689,22.84352875,23.3329258,22.90976334
10113,21.15163231,22.41763687,22.78727913,21.42989349,21.54802132,21.63493538
23170,23.10464859,23.17156219,22.55262375,22.47020531,22.51135254,22.33128738
55037,20.8244915,21.66089249,22.17835808,21.1884594,21.04806709,20.7763176
54472,21.20251274,22.91321945,20.53940582,23.10120583,21.92357635,21.50416756
4641,21.60658646,22.7957058,21.90111923,22.81573677,22.76304054,22.3230896
56913,22.85725784,20.55078125,21.92347908,22.39631462,22.49448204,22.2731266
3068,21.79108429,22.43229485,21.54462814,22.21655655,22.0175705,23.10690117
37,21.40978813,22.03583717,21.42944908,21.71661758,22.07450485,22.59315872
3875,30.93992805,31.32967186,30.75819588,31.36327553,31.51498032,31.60448074
6625,24.84876251,25.1764183,26.17900276,26.10998535,25.43074417,26.28248978
6453,20.78547478,21.81470299,21.57414246,20.81823921,22.91524696,22.22216988
3320,30.80085373,29.84850883,30.51521492,29.93803406,29.74863243,29.9271946
55611,22.39874458,22.1907196,20.29894447,20.0065155,21.71373177,21.3601265
35,21.80085564,21.84999275,21.83576393,21.73917007,22.45339775,22.87055016
3276,26.01501656,25.82921982,25.83860397,26.54415703,26.19195175,26.30883026
6950,27.23726463,26.20826912,26.50591278,26.3471756,25.91811562,26.16100311
10327,24.27120399,24.1780529,23.87013626,23.56092453,23.72067261,23.63632965
6223,23.43185997,23.08738327,23.96022606,22.83582115,23.20404053,22.94728088
801,24.06677437,21.04647636,25.43099976,22.80352974,24.8802166,20.4121685
801,24.06677437,21.04647636,25.43099976,22.80352974,24.8802166,20.4121685
801,24.06677437,21.04647636,25.43099976,22.80352974,24.8802166,20.4121685
10487,26.81347847,27.21280289,26.66180038,26.5335331,26.34301186,26.37024307
25840,21.03085709,21.096735,21.39608574,21.65604401,21.34928703,21.93826103
27020,21.23690605,21.59042931,21.22098923,21.57560921,22.25589371,21.66418457
23524,24.70366478,24.81723976,24.83219337,25.378685,25.1114769,25.19854164
56922,29.86004257,30.23363686,30.11048317,30.73319626,30.46129227,30.38061333
22948,26.67114639,25.91024399,26.06083107,25.95584297,25.33480263,25.88785744
25923,23.97394943,25.19584274,24.01503754,25.45998383,25.00221634,24.30542564
6241,25.13281059,21.58255005,25.67041779,23.37703133,23.44846535,23.36573029
2584,22.28571129,20.83320236,22.40639305,21.15314865,20.91101646,21.81487656
10342,24.60444641,24.56546402,24.82104301,25.32793427,25.14806175,24.88543892
51121,22.64906883,23.16223335,20.94375229,23.46176338,20.91448021,24.42540741
6154,22.64906883,23.16223335,20.94375229,23.46176338,20.91448021,24.42540741
56886,22.96201134,23.71208954,22.10741234,22.12889862,22.32050133,22.71250916
5709,23.76222992,21.39274216,22.42808151,22.46378517,21.19098663,22.16836739
10564,26.79104042,26.23908806,26.69059181,26.97300911,27.1108799,27.05661964
10095,24.57346153,24.89129257,24.5471611,25.13331985,24.95526695,25.25947189
51678,23.14884567,22.65195656,23.01824951,22.33924675,22.54314232,22.56623077
9696,21.86095047,24.24459648,21.48597336,24.45236778,24.33463097,20.88046265
3329,31.6205616,31.32474518,32.03288651,31.10586929,31.25078964,31.23100471
10552,23.87483406,23.65162849,23.31271362,23.94136429,23.73479652,24.55754089
5976,26.86207008,26.99787331,26.81066132,27.24880028,27.38343811,27.28135872
1314,28.70510292,28.6135807,28.579422,29.20247078,29.2170639,28.81631851
55737,24.07765388,24.1998539,24.3303299,24.78056717,24.44859314,24.69943428
26135,21.68595123,20.62627411,23.61492729,22.48094177,22.78288841,22.49338341
220988,25.18321228,25.58815002,24.97434425,25.32034302,25.77278709,26.01686668
10606,27.78125572,28.19324112,27.9644413,27.90288162,27.09868622,27.5297699
3008,32.19072342,32.53892136,32.71399307,32.90755844,32.36379623,33.6687088
23332,22.47476768,22.75205421,22.39780426,24.27305603,21.36259842,23.87652016
5705,23.28220749,22.97962952,23.32347298,22.97792053,22.70290565,22.58247185
55699,25.26288033,25.32144547,24.74036598,25.54533577,25.56386566,25.60775185
10480,20.87789536,22.30376816,22.40299034,22.04986191,20.63180161,21.31707954
6217,26.85329056,26.53645515,26.44496536,27.07979012,26.83845901,27.24236298
25873,23.84718513,24.0929718,24.20627785,24.46681213,24.08756065,25.02394485
3308,25.69606781,25.26710129,25.20921898,25.04955482,24.86961937,24.88259697
79814,21.70271492,24.04668427,20.96033287,24.10813141,20.67523003,24.06266403
6396,23.83084106,24.38053513,23.68163872,24.46569252,24.44556427,24.39532089
871,24.03984261,24.15784645,24.81401634,23.75266647,23.75725174,24.06980896
84324,22.79598236,20.09050369,26.01862907,23.10078812,24.56005096,23.62700653
788,22.45168686,22.22090149,22.74371719,20.37024879,22.35855865,22.88926125
25820,21.10144997,21.5148468,21.90142822,22.05741882,21.8661232,22.01337814
10960,24.91597557,25.70814705,24.94592476,25.73254585,25.620924,25.68404961
57470,23.80005836,23.33660698,24.04992867,23.64405441,23.22632217,22.9023304
1982,22.55758667,23.32223701,23.55718994,23.70355988,23.60569,23.60478592
23673,24.02647972,23.73809814,24.01111794,24.46207619,24.57899857,24.07479858
7419,24.82905197,25.3974781,24.71082878,25.67152405,25.39466858,25.22567558
2801,26.85388565,27.01892471,26.90138626,27.27337646,27.52529526,27.26499176
5250,26.53329468,26.01441956,25.76230621,26.4124794,26.3555336,26.93438339
23516,22.82613373,23.82561111,23.45211601,24.20575523,23.96437454,23.35110664
2820,22.53838921,24.0639801,23.58359528,23.98841286,23.32113457,24.38988495
6742,21.87839127,23.5421505,22.48067665,22.43535042,21.87833595,22.05132294
2932,21.92090416,22.53369331,20.41007233,22.47352982,22.07626724,21.95034599
5335,22.53302765,20.75760651,22.54844284,22.50254059,22.79116058,22.15912437
2923,27.53534317,27.86396027,27.70931625,27.12711334,27.34705734,27.37840462
790,23.39610672,22.90280914,24.11711884,24.54663086,23.99636459,23.34109497
5831,24.07569695,24.45594597,23.31478882,24.20030212,24.55935097,24.53207588
11325,22.04906464,21.97221565,21.26514816,22.49969864,22.17069244,21.97557831
4175,23.96816063,24.2125988,23.8933773,24.74883461,24.22073936,24.41015244
1973,27.94715118,28.03081131,27.5602684,28.40299988,27.91347885,28.54052544
54927,23.95331383,21.59326553,23.28757095,21.47823906,21.1912365,24.28355026
84817,23.95295906,22.10613441,24.27618408,23.15117073,22.66650581,22.86474419
5962,24.02850533,24.64932632,24.06652832,24.98302841,24.56494141,24.51044655
221092,22.96856499,23.68024445,23.22429085,23.56162453,23.86957169,23.77605438
55748,23.85338593,23.37464523,23.93364143,23.41982651,23.11538887,23.32676888
2730,23.07213402,22.2673378,21.1993084,23.15816879,22.52425194,22.39597511
351,24.19234657,24.43313599,23.80459404,23.16084862,24.25717163,23.62800789
2719,21.79104996,24.09103584,24.48129845,24.20022774,23.99282646,23.91488075
8078,23.97543716,23.78735924,22.90026855,24.02512932,24.26298714,23.78526497
9882,21.31786346,22.28303146,21.35042953,22.7454834,22.25361252,21.39592361
9948,27.09275055,27.37534142,27.14462471,27.56870079,27.45073318,27.8262043
23770,23.35110664,21.98554039,23.57600212,23.54580688,23.27383804,23.61402893
4507,21.84749985,22.53252792,23.35944366,22.95594215,20.98223114,22.23321533
3915,24.49307823,23.55015945,24.27170372,24.58262062,24.55332756,24.5656395
326625,22.36260796,22.9546814,21.5037384,22.58488083,22.95654488,22.73892403
9632,26.43560028,26.12597084,26.31827545,26.76407814,26.74111176,26.58032227
6390,21.49478722,22.3698616,22.60056877,22.93822479,22.35589981,22.55166245
51727,23.74734879,23.92506218,23.77132607,24.21378517,24.21489716,24.24459648
2,25.82388687,25.19876671,25.5703373,25.11052132,24.97079468,25.22655678
7307,22.62330627,24.15599442,24.04743385,24.05994415,24.15869331,24.11076164
7307,22.62330627,24.15599442,24.04743385,24.05994415,24.15869331,24.11076164
